time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,0.5324289715060949,8.532892756750586,19.987965186252914,0.6820640224035079,6.2290970325693475,0.0,0.666607893524387,8.374166780717106,3.8699343412938894,0.37572414690204625,0.021168230768645963,0.0,404.08176315040964,404.8536631629346,404.3054247164689,404.37842195864414
3.840000000000003,0.5731154705926675,9.042955781692788,20.21286934692254,0.7042351068853305,6.230762477325788,0.0,0.6894852645254147,8.628563499642482,3.6258289888411883,0.352760422594262,0.03844627157073176,0.0,417.4640380534302,418.96978847309373,420.0964224258377,418.24896006857705
3.900000000000003,0.6155229693190971,9.573121476348053,20.428434570233208,0.7254828684565586,6.233120540207041,0.0,0.7237451092304101,9.043529601157001,3.556836352179683,0.35672795354425274,0.04095762457766777,0.0,493.67716828034577,493.8630975315132,492.1917769495656,492.6011603613622
3.960000000000003,0.6595632993371776,10.123448137914293,20.63401591101105,0.74703310047353,6.235427790000005,0.0,0.7440868018426995,9.30112308903401,3.29485712772524,0.3636428541921829,0.03290872222575989,0.0,421.3357405770764,420.639807071391,420.31360805023064,421.0535298853617
4.020000000000002,0.7048936090539062,10.690804385754197,20.82526649584114,0.7688779096422769,6.237302850636855,0.0,0.7667242698558027,9.6108895212176,3.078516279811617,0.36493804137440333,0.027711104576923162,0.0,445.31054397132834,444.8853401430425,443.6888843720258,443.9322410711966
4.080000000000001,0.7514731941361167,11.275690696070045,21.00209816041725,0.791081314056906,6.238670030361025,0.0,0.7857882390468615,9.885524194500368,2.8146046154601354,0.3786889644496776,0.010457190776149925,0.0,427.63006018145154,426.1572218141438,428.31523260920363,429.629883492249
4.14,0.7993455116919747,11.879866787139113,21.16555450951395,0.8135325346096138,6.239136401742501,0.0,0.8098195128320018,10.253355783996753,2.6315764538632536,0.36322325558666263,0.0017760004218518332,0.0,468.7659065528884,468.0904552808194,469.05797723952924,467.99147158221916
4.199999999999998,0.8486573968090985,12.506411289242566,21.317910509220827,0.8353860031817284,6.239714307144489,0.0,0.8337817702448621,10.63091195694086,2.4445513095136726,0.3661494053172712,0.021951467119345987,0.0,473.2245930872346,474.775580537974,473.0057698478626,473.3591858236587
4.259999999999997,0.8993226298592694,13.154603804647545,21.45776351980072,0.8577006868883252,6.2414061408934725,0.0,0.8548615077510371,10.975012319318456,2.215132646999648,0.38145127654772926,0.0384254896586497,0.0,460.3593945198744,461.661811052007,461.6865025576817,463.0291540150983
4.319999999999996,0.9511966482379658,13.823134996357117,21.583252548249966,0.880978978708221,6.243199808017749,0.0,0.8740363547768327,11.308817926878064,1.9657615744292083,0.39854012553273677,0.0014306538159211887,0.0,459.7699765502224,456.82846223168775,458.92239295635704,460.4270416324586
4.379999999999995,1.0042019451756203,14.511904651453603,21.69362230272119,0.9046670608480545,6.243103995259734,0.0,0.8927195782248292,11.64944377308513,1.710990263183652,0.38605296708351383,-0.00846915949325875,0.0,463.45753083334506,462.67845794822426,463.918681221024,463.0911664259315
4.439999999999993,1.058293654125488,15.220565090971489,21.78795689690149,0.9278947487083009,6.242387611654568,0.0,0.9102954673777621,11.97178373246695,1.431491751579063,0.3891894440450516,-0.019986064887112,0.0,458.96877960719985,458.0534992698074,457.8450736178609,458.24497810388664
4.499999999999992,1.1134313689444357,15.94835343088462,21.865083261204994,0.9517607983223275,6.241873837206418,0.0,0.9275934352129838,12.286935953438935,1.1373921538890535,0.41093354175024804,0.007833820501728348,0.0,456.43638210756313,458.65236531602227,456.92905187423554,458.8178043838191
4.559999999999991,1.1695757521395072,16.69453412474721,21.92392235079649,0.9760546209680756,6.242214805470008,0.0,0.9437749640064166,12.58483125725066,0.8219920596340644,0.38878954359722817,0.0009902917703611069,0.0,454.2901676809499,453.7407241801903,453.93313835442774,452.31779831064847
4.6199999999999894,1.226693381176568,17.458865176965585,21.963778422237354,0.9992797808862077,6.242761907602969,0.0,0.9600328475835959,12.891707008696393,0.5046393775564492,0.3834535954383585,0.021774859498865203,0.0,458.3841254300635,460.03361818002844,459.74544975518063,459.4720687184507
4.679999999999988,1.2847107106492874,18.240368111380107,21.983578703069252,1.021840034637668,6.244565207681893,0.0,0.9737164530672161,13.157380263966559,0.1538921805690382,0.35388213947310365,0.042895588027796513,0.0,446.60925409323056,448.32980739883124,448.03407889568604,445.76590375530037
4.739999999999987,1.3437104521290826,19.042044212307395,21.984745275092205,1.042961812807972,6.247530590162462,0.0,0.9925888424024627,13.562858798690687,-0.11762971568237125,0.3480533208776179,0.06002811359008732,0.0,497.6279650674575,498.882295742321,499.22307859294216,498.9101247788406
4.799999999999986,1.4035615951678801,19.862489299864738,21.966159888472266,1.0642465363674418,6.250922289256501,0.0,1.0022339152646786,13.784368566487066,-0.502845512866658,0.36554428902744507,0.04840635654209302,0.0,439.85400761092563,438.89210977330566,439.81127971223094,441.3884638959957
4.859999999999984,1.46390612615691,20.69480249081699,21.923589604124412,1.086106459329736,6.253673850256394,0.0,1.0091055689283643,13.958703224446468,-0.9168070080358828,0.36179854788370414,0.04020680547501433,0.0,425.13880215666927,424.43655017997224,425.0121556295247,424.83452005433156
4.919999999999983,1.5246230072476163,21.537055212280684,21.85586003658462,1.1075366859323559,6.255770969756741,0.0,1.014678841730275,14.115700086315584,-1.3413397459541945,0.34581941711355735,0.021541875245991493,0.0,421.01524193350895,419.39674608837197,420.83105576600525,419.58400917561545
4.979999999999982,1.5857817187334258,22.39277603714911,21.76463934229118,1.1277652764195265,6.256574198716862,0.0,1.0238046141266468,14.406289816458656,-1.700903403089948,0.3078486916148381,-0.012684369022048008,0.0,470.0972247359951,467.4360304960277,471.64315332310395,468.8073460373334
5.0399999999999805,1.6474360688423084,23.264423395049604,21.65103972390487,1.1463037292865055,6.255616543714861,0.0,1.0313225296341595,14.646915437309303,-2.08670089180263,0.31112972221286544,-0.023485923994793746,0.0,457.53491118880555,456.6737052436825,457.2329176342319,457.5888138852354
5.099999999999979,1.7094068378262626,24.14580656919018,21.512154247824977,1.1647347482562411,6.2545362144125,0.0,1.0343844461410994,14.732178977095156,-2.5425947987621997,0.2978440801890951,-0.008834309470312714,0.0,404.5790617729887,405.89703576432686,406.1383166399116,405.0501199271723
5.159999999999978,1.7717127757894848,25.037034228182954,21.348010227222016,1.1823494994112949,6.2542732972958675,0.0,1.0424284333357592,14.973419293663524,-2.929762338215969,0.2833145853400936,0.003296814323432439,0.0,460.48546578966216,461.44476457887373,463.31703646448204,462.2562420762925
5.219999999999977,1.8344007747534778,25.939516419492882,21.159325691598514,1.1990117737233703,6.254677295720901,0.0,1.047126889252786,15.108303517138895,-3.3597736193135144,0.2631170644676133,0.01284652552765253,0.0,430.7140611279085,431.5214027901151,429.47413861711294,427.837110543209
5.279999999999975,1.8973264733219009,26.848766767587176,20.944407576311765,1.2146562860953098,6.255904854755702,0.0,1.0503516547993907,15.199416998069722,-3.8038291237316324,0.25552212431027227,0.03247360702869596,0.0,415.4338357815084,417.1525052550164,417.17190562830496,416.58105797603866
5.339999999999974,1.9605600532020102,27.767722965273805,20.70452837300342,1.2300122481933666,6.258170928752952,0.0,1.057269729395615,15.430256131530676,-4.192704860533245,0.25673972488057917,0.04667385944556324,0.0,466.11019358745546,467.21991143526964,465.4182038381129,465.5761129479561
5.399999999999973,2.0241817299685563,28.70039474067945,20.44131745501458,1.2450132343658549,6.26075849652754,0.0,1.0632671198592891,15.656504310317647,-4.581527263685693,0.23114832790154755,0.034872263260825875,0.0,469.79582854288924,468.88019037196227,470.3899250757135,468.4609855915287
5.4599999999999715,2.088045027520407,29.642571776116053,20.153477328839017,1.2590114826606396,6.262941182327822,0.0,1.0654363033502143,15.748515597043973,-5.012730511935056,0.23729296632339172,0.03923078029928703,0.0,429.2183828792513,429.58903182602495,429.54877781241714,430.12607265290274
5.51999999999997,2.152095267928225,30.593553738820958,19.840954579822455,1.2736774248295273,6.2658020635998035,0.0,1.069413595562689,15.948636289805318,-5.404997629564473,0.2558238857240288,0.06072716690235233,0.0,467.42548015726186,469.09999315999033,466.39349207519365,467.89559489353184
5.579999999999969,2.216374806587252,31.557542445684277,19.50527320085599,1.2890624417003842,6.269862897060907,0.0,1.0730057450645916,16.181496367172485,-5.784992923643293,0.2575749631088247,0.07884567036115797,0.0,482.2492908369964,483.61976574867447,482.457294184878,482.6499444211196
5.639999999999968,2.2807688938988733,32.53088269282859,19.145514463844595,1.3045230103516134,6.274418964364836,0.0,1.0733391968864305,16.261971113605885,-6.206705820968203,0.2578772995213733,0.06936699832709024,0.0,439.1595255185172,438.37660523714396,440.8677207078694,440.96006116563143
5.699999999999966,2.3451384232255417,33.506281600791404,18.759826876291072,1.3198868954859186,6.279085001556922,0.0,1.0722672140584395,16.2510773110371,-6.648786036973468,0.2521772494605189,0.09074934841284728,0.0,409.69715092938515,411.6006053434227,411.5557102625778,411.12215488245255
5.759999999999965,2.409442051532454,34.48353348101082,18.348418449798004,1.3350279356484842,0.0017138631470832166,0.0,1.0710575992470663,16.32268823310179,-7.064508773579406,0.25269453425876337,0.10700058924849808,0.0,439.3203302752897,440.67475868043107,440.22133644953414,440.32873505070535
5.819999999999964,2.4736377372079996,35.46779529475447,17.912839367674675,1.3506276973305171,0.008057983531712054,0.0,1.0685781038111668,16.483527983436186,-7.4549863861060235,0.27159439130383384,0.10307888754024949,0.0,472.8211891700717,472.5277854051425,469.8685299331614,471.39580891652093
5.879999999999963,2.5376470108944433,36.46076064719847,17.45369329344296,1.3673682751068812,0.014291909858055618,0.0,1.0648947958327426,16.612931480221217,-7.850046553337072,0.2907513800747584,0.1054888097983357,0.0,466.87113328043125,467.06807796438125,466.643087373422,468.21115031290395
5.939999999999961,2.601443700348242,37.45841408818383,16.97028226435873,1.3847036657664695,0.020699328366805325,0.0,1.0615825332475644,16.640835427368337,-8.263383738666537,0.2850007191366359,0.10927187330099594,0.0,439.4083361707485,439.73220601390483,440.2610753553909,439.8703031963731
5.99999999999996,2.665056615105981,38.45612352412897,16.46188145802528,1.4018251145363072,0.027074894973464936,0.0,1.058814166765233,16.615381287302206,-8.682755156741477,0.28605991531376274,0.09943359747551293,0.0,425.94790024702587,425.1153963837743,424.21914850803904,424.396992802986
